Date,Price,Open,High,Low,Vol.,Change %
3/2/2018,28930.00,28317.70,29083.00,28241.20,2.99M,0.00%
3/5/2018,26940.10,29274.40,29389.20,26940.10,3.26M,-6.88%
3/6/2018,28815.20,27552.40,28815.20,27131.40,3.18M,6.96%
3/7/2018,28700.40,29083.00,29159.60,28241.20,2.58M,-0.40%
3/8/2018,28470.80,28700.40,29083.00,28317.70,1.42M,-0.80%
3/9/2018,28509.00,28700.40,29083.00,28317.70,2.85M,0.13%
3/12/2018,29542.20,29618.80,29848.40,29083.00,2.53M,3.62%
3/13/2018,30001.50,29542.20,30001.50,29083.00,2.49M,1.55%
3/14/2018,29848.40,30460.70,30460.70,29771.90,2.51M,-0.51%
3/15/2018,31914.80,29848.40,31914.80,29618.80,4.44M,6.92%
3/16/2018,32756.70,32374.00,33292.40,31991.30,3.31M,2.64%
3/19/2018,31914.80,32909.80,32986.30,31532.10,2.98M,-2.57%
3/20/2018,32527.10,31532.10,32986.30,31379.10,2.35M,1.92%
3/21/2018,33292.40,33292.40,33522.00,32603.60,2.02M,2.35%
3/22/2018,33904.70,33292.40,34057.80,33101.10,3.18M,1.84%
3/23/2018,32412.30,33292.40,33369.00,31685.20,4.61M,-4.40%
3/26/2018,34363.90,32144.40,34363.90,32144.40,2.43M,6.02%
3/27/2018,33751.60,35205.80,35665.00,33751.60,3.70M,-1.78%
3/28/2018,34096.00,33675.10,34249.10,33215.90,2.10M,1.02%
3/29/2018,33675.10,34096.00,34210.80,33522.00,1.13M,-1.23%
3/30/2018,33215.90,33522.00,33636.80,32641.90,2.78M,-1.36%
4/2/2018,34440.40,33522.00,34440.40,32871.50,3.28M,3.69%
4/3/2018,34517.00,34670.00,35052.70,34210.80,1.69M,0.22%
4/4/2018,34287.40,34517.00,34784.90,34287.40,1.90M,-0.67%
4/5/2018,33675.10,34287.40,34287.40,33483.80,2.19M,-1.79%
4/6/2018,33675.10,33828.20,34210.80,33522.00,1.85M,0.00%
4/9/2018,33981.20,33904.70,34440.40,33215.90,3.43M,0.91%
4/10/2018,34823.10,34363.90,35511.90,34287.40,5.26M,2.48%
4/11/2018,34057.80,35818.10,35818.10,33675.10,3.00M,-2.20%
4/12/2018,33981.20,33904.70,34440.40,33369.00,2.28M,-0.22%
4/13/2018,32144.40,34057.80,34287.40,31914.80,4.24M,-5.41%
4/16/2018,30613.70,31379.10,32144.40,30613.70,2.78M,-4.76%
4/17/2018,32067.90,30613.70,32067.90,30384.10,3.16M,4.75%
4/18/2018,30766.80,32680.20,32680.20,30766.80,1.50M,-4.06%
4/19/2018,29083.00,30766.80,30919.90,28930.00,3.46M,-5.47%
4/20/2018,30192.80,29465.70,30269.30,28317.70,3.04M,3.82%
4/23/2018,28088.10,30460.70,31111.20,28088.10,4.04M,-6.97%
4/24/2018,29083.00,28317.70,29465.70,27475.80,3.15M,3.54%
4/26/2018,27935.00,28930.00,29465.70,27169.70,2.78M,-3.95%
4/27/2018,27628.90,27858.50,29159.60,27552.40,2.55M,-1.10%
5/2/2018,25715.50,28088.10,28241.20,25715.50,2.35M,-6.93%
5/3/2018,25792.10,24644.10,26710.50,23917.00,5.24M,0.30%
5/4/2018,24873.70,26098.20,26404.30,24873.70,2.01M,-3.56%
5/7/2018,26595.70,25218.10,26595.70,24261.40,4.48M,6.92%
5/8/2018,27169.70,26595.70,28279.40,26327.80,3.79M,2.16%
5/9/2018,26787.00,26787.00,27743.70,26404.30,2.32M,-1.41%
5/10/2018,25026.70,26327.80,27246.20,24911.90,3.56M,-6.57%
5/11/2018,26021.70,25026.70,26174.70,24108.30,2.66M,3.98%
5/14/2018,26251.30,26480.90,26557.40,25792.10,1.15M,0.88%
5/15/2018,26480.90,26251.30,26787.00,26021.70,2.79M,0.87%
5/16/2018,25409.40,26098.20,26251.30,25371.10,2.34M,-4.05%
5/17/2018,25256.30,25409.40,25639.00,25026.70,1.89M,-0.60%
5/18/2018,25218.10,25256.30,25562.50,23725.60,3.69M,-0.15%
5/21/2018,24108.30,25218.10,25218.10,24108.30,3.03M,-4.40%
5/22/2018,22424.60,23725.60,24031.80,22424.60,3.92M,-6.98%
5/23/2018,23304.70,22041.90,23343.00,22003.60,2.29M,3.92%
5/24/2018,22692.40,23343.00,23534.30,22539.40,1.37M,-2.63%
5/25/2018,21200.00,22845.50,23036.80,21200.00,2.72M,-6.58%
5/28/2018,19745.90,20740.80,20817.30,19745.90,4.91M,-6.86%
5/29/2018,21123.50,20281.60,21123.50,19745.90,3.61M,6.98%
5/30/2018,21123.50,21429.60,21812.30,20932.10,2.70M,0.00%
5/31/2018,22386.30,20893.90,22501.10,20893.90,4.29M,5.98%
6/1/2018,22730.70,22195.00,23496.00,22041.90,4.57M,1.54%
6/4/2018,23343.00,22195.00,23419.50,21735.70,6.14M,2.69%
6/5/2018,23266.40,23189.90,23878.70,22654.20,3.86M,-0.33%
6/6/2018,24337.90,23304.70,24337.90,22807.20,3.19M,4.61%
6/7/2018,23878.70,24337.90,24644.10,23878.70,4.66M,-1.89%
6/8/2018,24108.30,23878.70,24261.40,23572.60,3.37M,0.96%
6/11/2018,23725.60,23802.20,24452.70,23725.60,2.92M,-1.59%
6/12/2018,22654.20,23189.90,23343.00,22080.20,5.43M,-4.52%
6/13/2018,22692.40,22654.20,22960.30,22309.80,2.10M,0.17%
6/14/2018,21659.20,22730.70,22883.80,21659.20,4.87M,-4.55%
6/15/2018,22195.00,21429.60,22195.00,21276.50,2.84M,2.47%
6/18/2018,20893.90,22195.00,22233.20,20817.30,3.61M,-5.86%
6/19/2018,20511.20,20511.20,20664.30,19439.70,6.87M,-1.83%
6/20/2018,21429.60,20740.80,21429.60,20396.40,2.97M,4.48%
6/21/2018,20511.20,21123.50,21429.60,20358.10,2.61M,-4.29%
6/22/2018,21046.90,19937.20,21161.70,19937.20,2.87M,2.61%
6/25/2018,21582.70,21467.90,21927.10,21353.10,2.44M,2.55%
6/26/2018,21276.50,21046.90,21506.10,20893.90,1.61M,-1.42%
6/27/2018,20511.20,21276.50,21582.70,20511.20,2.43M,-3.60%
6/28/2018,19822.40,20205.10,20511.20,19745.90,4.82M,-3.36%
6/29/2018,19898.90,19898.90,20434.70,19669.30,2.66M,0.39%
7/2/2018,18942.20,19516.30,19898.90,18636.10,4.46M,-4.81%
7/3/2018,17641.20,18980.50,19248.40,17641.20,6.22M,-6.87%
7/4/2018,17526.40,17641.20,17717.70,16799.30,5.84M,-0.65%
7/5/2018,16531.40,17258.50,17641.20,16301.80,3.83M,-5.68%
7/6/2018,17679.40,16378.30,17679.40,15957.40,6.37M,6.94%
7/9/2018,17832.50,18062.10,18674.40,17794.20,6.82M,0.87%
7/10/2018,18100.40,18138.60,18636.10,17909.00,4.54M,1.50%
7/11/2018,16914.10,17449.80,17602.90,16837.60,6.84M,-6.55%
7/12/2018,17602.90,17143.70,18062.10,16875.80,3.16M,4.07%
7/13/2018,17985.60,17985.60,18368.20,17832.50,3.95M,2.17%
7/16/2018,18483.00,18368.20,18674.40,18138.60,3.66M,2.77%
7/17/2018,19057.00,18062.10,19248.40,18062.10,5.02M,3.11%
7/18/2018,20013.70,19133.60,20052.00,19057.00,5.05M,5.02%
7/19/2018,19745.90,19898.90,20052.00,19516.30,4.21M,-1.34%
7/20/2018,19439.70,19439.70,19822.40,18980.50,5.38M,-1.55%
7/23/2018,18980.50,19439.70,20052.00,18980.50,3.93M,-2.36%
7/24/2018,18980.50,18904.00,19516.30,18368.20,3.26M,0.00%
7/25/2018,18062.10,19133.60,19248.40,18062.10,3.49M,-4.84%
7/26/2018,18444.80,18062.10,18444.80,17794.20,2.97M,2.12%
7/27/2018,18980.50,18444.80,19095.30,18368.20,2.55M,2.90%
7/30/2018,20128.50,19286.70,20128.50,19133.60,4.77M,6.05%
7/31/2018,20128.50,20052.00,20626.00,19784.10,6.67M,0.00%
8/1/2018,20128.50,20128.50,20511.20,19898.90,4.39M,0.00%
8/2/2018,20052.00,19898.90,20052.00,19363.20,4.43M,-0.38%
8/3/2018,20319.90,20358.10,20434.70,20128.50,3.25M,1.34%
8/6/2018,20549.50,20358.10,21123.50,19937.20,4.10M,1.13%
8/7/2018,21008.70,20128.50,21200.00,20128.50,4.66M,2.23%
8/8/2018,22348.00,21046.90,22348.00,21046.90,5.67M,6.37%
8/9/2018,22080.20,22577.60,22807.20,22041.90,4.33M,-1.20%
8/10/2018,22883.80,21888.80,22883.80,21812.30,5.56M,3.64%
8/13/2018,23343.00,22730.70,23610.80,22654.20,4.62M,2.01%
8/14/2018,22960.30,23343.00,23457.80,22883.80,2.75M,-1.64%
8/15/2018,22424.60,23343.00,23496.00,21888.80,6.22M,-2.33%
8/16/2018,22960.30,22156.70,22998.60,21429.60,6.31M,2.39%
8/17/2018,23802.20,23419.50,24261.40,23036.80,5.87M,3.67%
8/20/2018,24031.80,23725.60,24337.90,23572.60,4.49M,0.96%
8/21/2018,25256.30,23725.60,25256.30,23725.60,5.12M,5.10%
8/22/2018,24873.70,25409.40,25792.10,24797.10,5.47M,-1.51%
8/23/2018,25294.60,25026.70,25639.00,24644.10,4.20M,1.69%
8/24/2018,25562.50,24950.20,25677.30,24950.20,3.49M,1.06%
8/27/2018,26021.70,25792.10,26098.20,25600.70,3.20M,1.80%
8/28/2018,25792.10,26251.30,26251.30,25485.90,3.25M,-0.88%
8/29/2018,25753.80,25792.10,26098.20,25677.30,2.92M,-0.15%
8/30/2018,26710.50,25715.50,26710.50,25639.00,4.13M,3.71%
8/31/2018,26327.80,26633.90,26787.00,26251.30,2.94M,-1.43%
9/4/2018,24873.70,26021.70,26021.70,24644.10,5.14M,-5.52%
9/5/2018,25332.90,24644.10,25524.20,24605.80,4.13M,1.85%
9/6/2018,25065.00,25332.90,25409.40,24797.10,2.42M,-1.06%
9/7/2018,25945.10,24873.70,26136.50,24873.70,3.99M,3.51%
9/10/2018,26021.70,25868.60,26404.30,25639.00,3.87M,0.30%
9/11/2018,27016.60,26021.70,27093.20,25945.10,5.50M,3.82%
9/12/2018,26595.70,27169.70,27246.20,26595.70,3.18M,-1.56%
9/13/2018,26787.00,26940.10,27169.70,26404.30,3.75M,0.72%
9/14/2018,26672.20,27016.60,27169.70,26557.40,2.08M,-0.43%
9/17/2018,26174.70,26557.40,26863.50,26174.70,2.72M,-1.87%
9/18/2018,26978.30,25868.60,27016.60,25639.00,5.19M,3.07%
9/19/2018,27016.60,27169.70,27514.10,26940.10,3.70M,0.14%
9/20/2018,27169.70,27016.60,27361.00,26672.20,2.90M,0.57%
9/21/2018,27016.60,27322.80,27361.00,26519.10,5.82M,-0.56%
9/24/2018,26710.50,27016.60,27246.20,26672.20,3.05M,-1.13%
9/25/2018,26787.00,26595.70,27246.20,26480.90,2.29M,0.29%
9/26/2018,26710.50,26748.70,27131.40,26710.50,2.46M,-0.29%
9/27/2018,26519.10,26787.00,26825.30,26519.10,2.61M,-0.72%
9/28/2018,26940.10,26710.50,27284.50,26557.40,3.55M,1.59%
10/1/2018,26595.70,26940.10,27169.70,26480.90,2.18M,-1.28%
10/2/2018,27705.40,26633.90,27858.50,26404.30,6.54M,4.17%
10/3/2018,28049.80,27782.00,28126.40,27705.40,2.97M,1.24%
10/4/2018,28126.40,28088.10,28164.60,27782.00,2.36M,0.27%
10/5/2018,27169.70,27858.50,28011.60,27169.70,3.57M,-3.40%
10/8/2018,27552.40,26940.10,27705.40,26710.50,4.11M,1.41%
10/9/2018,27628.90,27628.90,27935.00,27399.30,1.60M,0.28%
10/10/2018,27054.90,27705.40,27705.40,26940.10,2.62M,-2.08%
10/11/2018,25179.80,25332.90,26251.30,25179.80,8.27M,-6.93%
10/12/2018,25868.60,25256.30,26136.50,24491.00,3.35M,2.74%
10/15/2018,24950.20,26021.70,26021.70,24950.20,1.51M,-3.55%
10/16/2018,25639.00,24950.20,25639.00,24950.20,1.98M,2.76%
10/17/2018,26480.90,26021.70,26633.90,25983.40,3.61M,3.28%
10/18/2018,26480.90,26327.80,26901.80,25868.60,4.22M,0.00%
10/19/2018,26480.90,26021.70,26595.70,25868.60,2.53M,0.00%
10/22/2018,26787.00,26787.00,27131.40,26557.40,4.58M,1.16%
10/23/2018,26710.50,26633.90,26940.10,25639.00,4.59M,-0.29%
10/24/2018,24950.20,26710.50,26787.00,24950.20,2.81M,-6.59%
10/25/2018,23878.70,23228.20,24491.00,23228.20,5.78M,-4.29%
10/26/2018,23419.50,24491.00,24720.60,23419.50,2.36M,-1.92%
10/29/2018,22118.40,23343.00,23572.60,22041.90,3.12M,-5.56%
10/30/2018,21123.50,21812.30,22730.70,21123.50,3.95M,-4.50%
10/31/2018,22577.60,21812.30,22577.60,21582.70,2.10M,6.88%
11/1/2018,23228.20,24070.00,24108.30,23189.90,3.74M,2.88%
11/2/2018,24835.40,23725.60,24835.40,23572.60,4.36M,6.92%
11/5/2018,25103.30,24491.00,25103.30,24184.80,2.18M,1.08%
11/6/2018,24491.00,25256.30,25371.10,24376.20,2.31M,-2.44%
11/7/2018,24835.40,24491.00,25141.50,24414.40,2.66M,1.41%
11/8/2018,24835.40,25639.00,25639.00,24797.10,2.17M,0.00%
11/9/2018,24261.40,24644.10,24873.70,24223.10,2.25M,-2.31%
11/12/2018,24644.10,23802.20,24835.40,23802.20,1.68M,1.58%
11/13/2018,23725.60,23955.20,24299.60,23725.60,2.58M,-3.73%
11/14/2018,22960.30,23725.60,24108.30,22960.30,1.90M,-3.23%
11/15/2018,23725.60,22960.30,24337.90,22883.80,1.98M,3.33%
11/16/2018,24644.10,24108.30,24835.40,24108.30,2.94M,3.87%
11/19/2018,24644.10,24644.10,24911.90,24491.00,1.91M,0.00%
11/20/2018,24261.40,24070.00,24491.00,24070.00,1.64M,-1.55%
11/21/2018,24491.00,23878.70,24644.10,23840.40,2.20M,0.95%
11/22/2018,24376.20,24644.10,24835.40,24337.90,2.35M,-0.47%
11/23/2018,24261.40,24337.90,24567.50,24184.80,1.69M,-0.47%
11/26/2018,24223.10,24031.80,24452.70,24031.80,994.73K,-0.16%
11/27/2018,24070.00,24414.40,24491.00,23725.60,1.74M,-0.63%
11/28/2018,24146.60,24070.00,24223.10,23955.20,961.05K,0.32%
11/29/2018,23917.00,24146.60,24491.00,23917.00,3.12M,-0.95%
11/30/2018,24031.80,23419.50,24337.90,23419.50,3.28M,0.48%
12/3/2018,25677.30,24491.00,25677.30,24337.90,4.36M,6.85%
12/4/2018,25562.50,25677.30,26098.20,25409.40,2.99M,-0.45%
12/5/2018,25906.90,25256.30,26059.90,25103.30,3.24M,1.35%
12/6/2018,25792.10,25792.10,25906.90,25409.40,2.50M,-0.44%
12/7/2018,25792.10,25868.60,26327.80,25753.80,1.53M,0.00%
12/10/2018,25792.10,25792.10,26098.20,25447.70,1.96M,0.00%
12/11/2018,25677.30,25792.10,25906.90,25562.50,1.44M,-0.45%
12/12/2018,26519.10,25792.10,26519.10,25562.50,2.80M,3.28%
12/13/2018,26251.30,26748.70,26748.70,26251.30,2.03M,-1.01%
12/14/2018,25945.10,26174.70,26633.90,25868.60,1.53M,-1.17%
12/17/2018,25409.40,25600.70,26059.90,25409.40,2.86M,-2.06%
12/18/2018,25753.80,25026.70,25753.80,24873.70,2.95M,1.36%
12/19/2018,25485.90,25753.80,25983.40,25485.90,1.65M,-1.04%
12/20/2018,25983.40,25639.00,26213.00,25562.50,2.06M,1.95%
12/21/2018,26021.70,25868.60,26059.90,25562.50,888.33K,0.15%
12/24/2018,26021.70,26021.70,26595.70,25868.60,2.34M,0.00%
12/25/2018,25065.00,25409.40,25830.30,24261.40,2.30M,-3.68%
12/26/2018,24950.20,25065.00,25600.70,24911.90,1.30M,-0.46%
12/27/2018,26021.70,25868.60,26366.10,25677.30,2.07M,4.29%
12/28/2018,26327.80,25868.60,26327.80,25753.80,2.68M,1.18%
1/2/2019,25639.00,26327.80,26327.80,25600.70,1.01M,-2.62%
1/3/2019,24491.00,25639.00,25868.60,24491.00,1.39M,-4.48%
1/4/2019,24146.60,24108.30,24452.70,23572.60,1.83M,-1.41%
1/7/2019,24720.60,24491.00,25256.30,24491.00,1.01M,2.38%
1/8/2019,24491.00,24950.20,24950.20,24414.40,702.48K,-0.93%
1/9/2019,25256.30,24720.60,25294.60,24567.50,1.35M,3.12%
1/10/2019,24873.70,25256.30,25332.90,24873.70,516.52K,-1.51%
1/11/2019,24414.40,24873.70,25103.30,24376.20,1.18M,-1.85%
1/14/2019,24414.40,24414.40,24758.90,24070.00,950.72K,0.00%
1/15/2019,24873.70,24299.60,25103.30,24299.60,730.36K,1.88%
1/16/2019,24644.10,25026.70,25065.00,24644.10,457.40K,-0.92%
1/17/2019,24452.70,24644.10,24797.10,24414.40,374.24K,-0.78%
1/18/2019,24261.40,24452.70,24720.60,24223.10,640.35K,-0.78%
1/21/2019,25141.50,24491.00,25524.20,24261.40,1.52M,3.63%
1/22/2019,25065.00,25179.80,25332.90,25026.70,709.27K,-0.30%
1/23/2019,25026.70,24797.10,25141.50,24567.50,575.72K,-0.15%
1/24/2019,24873.70,24911.90,25141.50,24873.70,728.89K,-0.61%
1/25/2019,24529.30,25026.70,25026.70,24491.00,718.12K,-1.38%
1/28/2019,24414.40,24529.30,24758.90,24337.90,685.69K,-0.47%
1/29/2019,24261.40,24414.40,24414.40,24146.60,799.76K,-0.63%
1/30/2019,24261.40,24414.40,24682.30,24184.80,540.07K,0.00%
1/31/2019,24108.30,24644.10,24644.10,24108.30,852.88K,-0.63%
2/1/2019,24184.80,24070.00,24376.20,24031.80,675.45K,0.32%
2/11/2019,24452.70,24567.50,24682.30,24337.90,794.50K,1.11%
2/12/2019,24835.40,24529.30,25026.70,24529.30,1.76M,1.57%
2/13/2019,24873.70,24911.90,24950.20,24682.30,1.96M,0.15%
2/14/2019,24797.10,24873.70,24911.90,24758.90,1.28M,-0.31%
2/15/2019,25371.10,24758.90,25868.60,24567.50,2.04M,2.31%
2/18/2019,25639.00,25639.00,25792.10,25409.40,1.20M,1.06%
2/19/2019,25179.80,25639.00,25830.30,25179.80,1.44M,-1.79%
2/20/2019,26021.70,25103.30,26710.50,24988.50,2.97M,3.34%
2/21/2019,26213.00,26213.00,26519.10,26021.70,2.71M,0.74%
2/22/2019,26021.70,26174.70,26557.40,26021.70,1.84M,-0.73%
2/25/2019,26021.70,26404.30,26404.30,25792.10,2.12M,0.00%
2/26/2019,25715.50,25792.10,26021.70,25639.00,1.77M,-1.18%
2/27/2019,25715.50,25715.50,25983.40,25639.00,942.09K,0.00%
2/28/2019,24873.70,25715.50,25830.30,24873.70,2.26M,-3.27%
3/1/2019,25141.50,24950.20,25332.90,24950.20,1.45M,1.08%
3/4/2019,25715.50,25332.90,25830.30,25256.30,1.15M,2.28%
3/5/2019,26480.90,25409.40,27016.60,25409.40,5.30M,2.98%
3/6/2019,26595.70,26480.90,26710.50,26327.80,2.01M,0.43%
3/7/2019,26710.50,26787.00,26978.30,26557.40,2.14M,0.43%
3/8/2019,26021.70,26366.10,26557.40,25945.10,2.28M,-2.58%
3/11/2019,25753.80,26098.20,26098.20,25600.70,1.43M,-1.03%
3/12/2019,27169.70,26098.20,27169.70,25868.60,2.13M,5.50%
3/13/2019,27246.20,27016.60,27514.10,26940.10,3.60M,0.28%
3/14/2019,27705.40,27246.20,28088.10,26940.10,3.33M,1.69%
3/15/2019,28470.80,27705.40,28700.40,27475.80,4.00M,2.76%
3/18/2019,28547.30,28470.80,28776.90,28241.20,3.68M,0.27%
3/19/2019,28011.60,28432.50,28547.30,27935.00,3.55M,-1.88%
3/20/2019,27628.90,27667.20,27935.00,27169.70,3.40M,-1.37%
3/21/2019,26633.90,27743.70,28049.80,26633.90,2.82M,-3.60%
3/22/2019,26863.50,27093.20,27322.80,26633.90,2.36M,0.86%
3/25/2019,26404.30,26098.20,26787.00,25639.00,2.63M,-1.71%
3/26/2019,26251.30,26710.50,26863.50,26174.70,1.31M,-0.58%
3/27/2019,26710.50,26672.20,26863.50,26251.30,1.56M,1.75%
3/28/2019,27246.20,26366.10,27437.60,26366.10,2.76M,2.01%
3/29/2019,27399.30,27246.20,27552.40,27246.20,2.08M,0.56%
4/1/2019,27169.70,27399.30,27782.00,27016.60,1.14M,-0.84%
4/2/2019,26633.90,27552.40,27552.40,26633.90,1.83M,-1.97%
4/3/2019,27322.80,26633.90,27628.90,26366.10,2.38M,2.59%
4/4/2019,27016.60,27552.40,27552.40,26901.80,1.33M,-1.12%
4/5/2019,26825.30,27016.60,27322.80,26633.90,927.74K,-0.71%
4/8/2019,27169.70,26633.90,27208.00,26633.90,1.31M,1.28%
4/9/2019,27361.00,27169.70,27705.40,27169.70,2.62M,0.70%
4/10/2019,26940.10,27361.00,27399.30,26940.10,657.17K,-1.54%
4/11/2019,26901.80,27016.60,27169.70,26748.70,809.91K,-0.14%
4/12/2019,26595.70,26863.50,26940.10,26557.40,1.12M,-1.14%
4/16/2019,27169.70,26480.90,27246.20,26174.70,1.77M,2.16%
4/17/2019,26633.90,27169.70,27169.70,26633.90,1.07M,-1.97%
4/18/2019,26633.90,26633.90,27093.20,26519.10,1.28M,0.00%
4/19/2019,26672.20,26633.90,26940.10,26557.40,369.60K,0.14%
4/22/2019,26174.70,26672.20,26672.20,25983.40,864.62K,-1.87%
4/23/2019,26174.70,26480.90,26480.90,25983.40,1.26M,0.00%
4/24/2019,26480.90,26404.30,26633.90,26251.30,676.77K,1.17%
4/25/2019,26404.30,26480.90,26787.00,26404.30,584.35K,-0.29%
4/26/2019,26633.90,26404.30,26710.50,26404.30,608.98K,0.87%
5/2/2019,26404.30,26787.00,26787.00,26404.30,608.05K,-0.86%
5/3/2019,26174.70,26404.30,26633.90,26174.70,698.44K,-0.87%
5/6/2019,25332.90,25753.80,25945.10,25256.30,1.53M,-3.22%
5/7/2019,25332.90,25485.90,25945.10,25179.80,1.19M,0.00%
5/8/2019,24758.90,25026.70,25256.30,24758.90,1.42M,-2.27%
5/9/2019,23802.20,24988.50,25103.30,23725.60,2.44M,-3.86%
5/10/2019,24491.00,24108.30,24644.10,24031.80,1.38M,2.89%
5/13/2019,25026.70,24491.00,25103.30,24491.00,979.04K,2.19%
5/14/2019,24797.10,24835.40,24950.20,24491.00,1.37M,-0.92%
5/15/2019,25179.80,24950.20,25332.90,24720.60,1.84M,1.54%
5/16/2019,24950.20,25218.10,25256.30,24835.40,976.23K,-0.91%
5/17/2019,24605.80,25026.70,25026.70,24491.00,1.18M,-1.38%
5/20/2019,25026.70,24567.50,25179.80,24567.50,1.21M,1.71%
5/21/2019,25294.60,25026.70,25447.70,24950.20,2.16M,1.07%
5/22/2019,25409.40,25294.60,25715.50,25294.60,1.59M,0.45%
5/23/2019,25562.50,25256.30,25562.50,24950.20,1.00M,0.60%
5/24/2019,24873.70,25332.90,25447.70,24873.70,1.90M,-2.69%
5/27/2019,24950.20,24873.70,25026.70,24797.10,661.59K,0.31%
5/28/2019,24720.60,24873.70,25103.30,24605.80,1.11M,-0.92%
5/29/2019,24491.00,24720.60,24835.40,24452.70,1.13M,-0.93%
5/30/2019,24337.90,24644.10,24720.60,24337.90,844.96K,-0.63%
5/31/2019,24108.30,24223.10,24414.40,24070.00,1.15M,-0.94%
6/3/2019,23419.50,24031.80,24108.30,23419.50,1.63M,-2.86%
6/4/2019,24491.00,23419.50,24491.00,23381.20,1.09M,4.58%
6/5/2019,24031.80,24491.00,24644.10,24031.80,607.13K,-1.87%
6/6/2019,23955.20,24031.80,24261.40,23649.10,414.54K,-0.32%
6/7/2019,24261.40,23955.20,24261.40,23955.20,577.67K,1.28%
6/10/2019,24261.40,24337.90,24567.50,24261.40,593.04K,0.00%
6/11/2019,24414.40,24337.90,24491.00,24184.80,734.99K,0.63%
6/12/2019,24108.30,24261.40,24414.40,24070.00,441.84K,-1.25%
6/13/2019,24108.30,24031.80,24299.60,24031.80,363.65K,0.00%
6/14/2019,24605.80,24261.40,24682.30,24108.30,2.00M,2.06%
6/17/2019,24567.50,24644.10,24911.90,24452.70,872.48K,-0.16%
6/18/2019,24491.00,24414.40,24567.50,24261.40,344.21K,-0.31%
6/19/2019,24491.00,24797.10,24797.10,24452.70,580.83K,0.00%
6/20/2019,24988.50,24491.00,25026.70,24414.40,1.44M,2.03%
6/21/2019,24873.70,25026.70,25218.10,24835.40,630.94K,-0.46%
6/24/2019,24950.20,24988.50,25256.30,24797.10,943.43K,0.31%
6/25/2019,24567.50,24950.20,25026.70,24567.50,923.72K,-1.53%
6/26/2019,24873.70,24491.00,24911.90,24414.40,1.32M,1.25%
6/27/2019,24491.00,24835.40,24835.40,24491.00,836.14K,-1.54%
6/28/2019,24261.40,24491.00,24644.10,24031.80,821.52K,-0.94%
7/1/2019,24758.90,24644.10,24873.70,24567.50,692.29K,2.05%
7/2/2019,24529.30,24567.50,24797.10,24529.30,571.93K,-0.93%
7/3/2019,24567.50,24491.00,24797.10,24491.00,515.51K,0.16%
7/4/2019,25103.30,24797.10,25141.50,24644.10,1.44M,2.18%
7/5/2019,25103.30,24988.50,25409.40,24950.20,1.52M,0.00%
7/8/2019,24911.90,25179.80,25179.80,24797.10,709.57K,-0.76%
7/9/2019,24950.20,24797.10,25026.70,24797.10,507.71K,0.15%
7/10/2019,24797.10,24950.20,25141.50,24797.10,879.25K,-0.61%
7/11/2019,25600.70,24950.20,25639.00,24797.10,3.10M,3.24%
7/12/2019,25562.50,25639.00,25868.60,25485.90,1.78M,-0.15%
7/15/2019,25485.90,25485.90,25639.00,25447.70,1.15M,-0.30%
7/16/2019,26442.60,25600.70,26442.60,25600.70,4.14M,3.75%
7/17/2019,26442.60,26404.30,26710.50,26213.00,1.95M,0.00%
7/18/2019,26557.40,26366.10,26557.40,26174.70,1.81M,0.43%
7/19/2019,26710.50,26787.00,27093.20,26557.40,2.15M,0.58%
7/22/2019,27361.00,26940.10,27514.10,26787.00,3.60M,2.44%
7/23/2019,26978.30,27361.00,27361.00,26557.40,2.68M,-1.40%
7/24/2019,26366.10,27093.20,27093.20,26174.70,2.37M,-2.27%
7/25/2019,26940.10,26251.30,26940.10,26251.30,1.66M,2.18%
7/26/2019,27399.30,26787.00,27475.80,26787.00,2.75M,1.70%
7/29/2019,27399.30,27322.80,27399.30,27016.60,1.70M,0.00%
7/30/2019,26787.00,27246.20,27246.20,26748.70,2.04M,-2.23%
7/31/2019,27169.70,26787.00,27169.70,26557.40,1.17M,1.43%
8/1/2019,27131.40,27169.70,27169.70,26825.30,936.57K,-0.14%
8/2/2019,27399.30,26787.00,27552.40,26710.50,2.29M,0.99%
8/5/2019,27399.30,27169.70,27399.30,27131.40,2.48M,0.00%
8/6/2019,26940.10,26404.30,27284.50,26404.30,1.55M,-1.68%
8/7/2019,26557.40,27054.90,27169.70,26557.40,1.36M,-1.42%
8/8/2019,26557.40,26557.40,26901.80,26519.10,1.14M,0.00%
8/9/2019,26557.40,26787.00,26787.00,26174.70,1.26M,0.00%
8/12/2019,27054.90,26672.20,27093.20,26059.90,1.73M,1.87%
8/13/2019,26710.50,26825.30,27093.20,26595.70,1.03M,-1.27%
8/14/2019,26863.50,27016.60,27093.20,26595.70,654.82K,0.57%
8/15/2019,26863.50,26404.30,26863.50,26404.30,693.16K,0.00%
8/16/2019,27552.40,26787.00,28088.10,26710.50,4.07M,2.56%
8/19/2019,28088.10,27935.00,28317.70,27782.00,1.42M,1.94%
8/20/2019,28164.60,28279.40,28279.40,27973.30,1.01M,0.27%
8/21/2019,28968.20,27935.00,29274.40,27935.00,3.38M,2.85%
8/22/2019,28776.90,29083.00,29159.60,28700.40,2.04M,-0.66%
8/23/2019,28738.60,28930.00,28930.00,28432.50,1.23M,-0.13%
8/26/2019,28968.20,28241.20,28968.20,28011.60,2.27M,0.80%
8/27/2019,28700.40,29312.60,29389.20,28700.40,1.47M,-0.92%
